|6.6.6
hacker_2015_fast_Vp_norm_2.tab
2
T(K)
573.14999999999998
6.2893081761006293
160
P(bar)
5000.0000000000000
125.78616352201257
160
3
T(K) P(bar) rho,kg/m3
717.804 5377.36 3175.45
724.093 5377.36 3174.75
730.383 5377.36 3174.06
736.672 5377.36 3173.36
742.961 5377.36 3172.67
749.251 5377.36 3171.98
755.540 5377.36 3164.06
761.829 5377.36 3154.84
768.119 5377.36 3119.06
774.408 5377.36 3071.08
780.697 5377.36 3020.14
786.986 5377.36 3019.69
793.276 5377.36 3019.23
799.565 5377.36 3018.78
805.854 5377.36 3018.32
812.144 5377.36 3017.87
818.433 5377.36 3017.41
824.722 5377.36 3016.96
831.012 5377.36 3016.50
837.301 5377.36 3016.05
843.590 5377.36 3015.60
849.880 5377.36 3015.14
856.169 5377.36 3014.69
862.458 5377.36 3014.23
868.747 5377.36 3013.78
875.037 5377.36 3013.33
881.326 5377.36 3012.87
887.615 5377.36 3012.42
893.905 5377.36 3011.97
900.194 5377.36 3011.52
906.483 5377.36 3011.06
912.773 5377.36 3010.61
919.062 5377.36 3010.16
925.351 5377.36 3009.71
931.641 5377.36 3009.25
937.930 5377.36 3008.80
944.219 5377.36 3008.35
950.508 5377.36 3007.90
956.798 5377.36 3007.45
963.087 5377.36 3007.00
969.376 5377.36 3006.55
975.666 5377.36 3006.10
981.955 5377.36 3005.65
988.244 5377.36 3005.20
994.534 5377.36 3004.75
1000.82 5377.36 3004.30
1007.11 5377.36 3003.85
1013.40 5377.36 3003.40
1019.69 5377.36 3002.95
1025.98 5377.36 3002.50
1032.27 5377.36 3002.06
1038.56 5377.36 3001.61
1044.85 5377.36 3001.16
1051.14 5377.36 3000.71
1057.43 5377.36 3000.27
1063.72 5377.36 2999.82
1070.01 5377.36 2999.37
1076.29 5377.36 2998.93
1082.58 5377.36 2998.48
1088.87 5377.36 2998.04
1095.16 5377.36 2997.59
1101.45 5377.36 2997.15
1107.74 5377.36 2996.71
1114.03 5377.36 2996.26
1120.32 5377.36 2995.82
1126.61 5377.36 2995.38
1132.90 5377.36 2994.93
1139.19 5377.36 2994.49
1145.48 5377.36 2994.05
1151.77 5377.36 2993.61
1158.06 5377.36 2993.17
1164.34 5377.36 2992.73
1170.63 5377.36 2992.29
1176.92 5377.36 2991.85
1183.21 5377.36 2991.42
1189.50 5377.36 2990.98
1195.79 5377.36 2990.54
1202.08 5377.36 2990.11
1208.37 5377.36 2989.67
1214.66 5377.36 2989.23
1220.95 5377.36 2988.80
1227.24 5377.36 2988.37
1233.53 5377.36 2987.93
1239.82 5377.36 2987.50
1246.11 5377.36 2987.07
1252.40 5377.36 2986.64
1258.68 5377.36 2986.21
1264.97 5377.36 2985.78
1271.26 5377.36 2985.35
1277.55 5377.36 2984.93
1283.84 5377.36 2984.50
1290.13 5377.36 2984.07
1296.42 5377.36 2983.65
1302.71 5377.36 2983.22
1309.00 5377.36 2982.80
1315.29 5377.36 2982.38
1321.58 5377.36 2981.96
1327.87 5377.36 2981.54
1334.16 5377.36 2981.12
1340.45 5377.36 2980.70
1346.73 5377.36 2980.28
1353.02 5377.36 2979.87
1359.31 5377.36 2979.45
1365.60 5377.36 2979.04
1371.89 5377.36 2978.63
1378.18 5377.36 2978.22
1384.47 5377.36 2977.81
1390.76 5377.36 2977.40
1397.05 5377.36 2976.99
1403.34 5377.36 2976.58
1409.63 5377.36 2976.18
1415.92 5377.36 2975.77
1422.21 5377.36 2975.37
1428.50 5377.36 2974.97
1434.79 5377.36 2974.57
1441.07 5377.36 2974.17
1447.36 5377.36 2973.78
1453.65 5377.36 2973.38
1459.94 5377.36 2972.98
1466.23 5377.36 2972.59
1472.52 5377.36 2972.20
1478.81 5377.36 2971.81
1485.10 5377.36 2971.42
1491.39 5377.36 2971.03
1497.68 5377.36 2970.65
1503.97 5377.36 2970.27
1510.26 5377.36 2969.88
1516.55 5377.36 2969.50
1522.84 5377.36 2969.12
1529.12 5377.36 2968.75
1535.41 5377.36 2968.37
1541.70 5377.36 2967.99
1547.99 5377.36 2967.62
1554.28 5377.36 2967.25
1560.57 5377.36 2966.89
1566.86 5377.36 2966.51
1573.15 5377.36 2966.14
573.150 5503.14 3335.06
579.439 5503.14 3333.96
585.729 5503.14 3332.80
592.018 5503.14 3331.55
598.307 5503.14 3330.24
604.597 5503.14 3328.82
610.886 5503.14 3327.30
617.175 5503.14 3325.66
623.464 5503.14 3323.87
629.754 5503.14 3321.93
636.043 5503.14 3319.80
642.332 5503.14 3317.43
648.622 5503.14 3314.77
654.911 5503.14 3311.78
661.200 5503.14 3308.37
667.490 5503.14 3304.40
673.779 5503.14 3299.69
680.068 5503.14 3293.91
686.358 5503.14 3286.61
692.647 5503.14 3277.16
698.936 5503.14 3208.72
705.225 5503.14 3194.20
711.515 5503.14 3178.61
717.804 5503.14 3175.95
724.093 5503.14 3175.26
730.383 5503.14 3174.57
736.672 5503.14 3173.87
742.961 5503.14 3173.18
749.251 5503.14 3172.48
755.540 5503.14 3171.79
761.829 5503.14 3171.09
768.119 5503.14 3166.57
774.408 5503.14 3157.20
780.697 5503.14 3114.14
786.986 5503.14 3064.37
793.276 5503.14 3019.97
799.565 5503.14 3019.51
805.854 5503.14 3019.05
812.144 5503.14 3018.60
818.433 5503.14 3018.14
824.722 5503.14 3017.69
831.012 5503.14 3017.23
837.301 5503.14 3016.78
843.590 5503.14 3016.32
849.880 5503.14 3015.87
856.169 5503.14 3015.41
862.458 5503.14 3014.96
868.747 5503.14 3014.50
875.037 5503.14 3014.05
881.326 5503.14 3013.61
887.615 5503.14 3013.15
893.905 5503.14 3012.69
900.194 5503.14 3012.24
906.483 5503.14 3011.79
912.773 5503.14 3011.34
919.062 5503.14 3010.88
925.351 5503.14 3010.43
931.641 5503.14 3009.98
937.930 5503.14 3009.53
944.219 5503.14 3009.08
950.508 5503.14 3008.63
956.798 5503.14 3008.18
963.087 5503.14 3007.72
969.376 5503.14 3007.27
975.666 5503.14 3006.82
981.955 5503.14 3006.38
988.244 5503.14 3005.93
994.534 5503.14 3005.48
1000.82 5503.14 3005.03
1007.11 5503.14 3004.58
1013.40 5503.14 3004.13
1019.69 5503.14 3003.68
1025.98 5503.14 3003.24
1032.27 5503.14 3002.79
1038.56 5503.14 3002.34
1044.85 5503.14 3001.89
1051.14 5503.14 3001.45
1057.43 5503.14 3001.00
1063.72 5503.14 3000.56
1070.01 5503.14 3000.11
1076.29 5503.14 2999.67
1082.58 5503.14 2999.22
1088.87 5503.14 2998.78
1095.16 5503.14 2998.34
1101.45 5503.14 2997.89
1107.74 5503.14 2997.45
1114.03 5503.14 2997.01
1120.32 5503.14 2996.57
1126.61 5503.14 2996.12
1132.90 5503.14 2995.68
1139.19 5503.14 2995.24
1145.48 5503.14 2994.81
1151.77 5503.14 2994.37
1158.06 5503.14 2993.93
1164.34 5503.14 2993.49
1170.63 5503.14 2993.05
1176.92 5503.14 2992.61
1183.21 5503.14 2992.18
1189.50 5503.14 2991.74
1195.79 5503.14 2991.31
1202.08 5503.14 2990.87
1208.37 5503.14 2990.44
1214.66 5503.14 2990.01
1220.95 5503.14 2989.57
1227.24 5503.14 2989.14
1233.53 5503.14 2988.71
1239.82 5503.14 2988.28
1246.11 5503.14 2987.85
1252.40 5503.14 2987.42
1258.68 5503.14 2987.00
1264.97 5503.14 2986.57
1271.26 5503.14 2986.14
1277.55 5503.14 2985.72
1283.84 5503.14 2985.30
1290.13 5503.14 2984.87
1296.42 5503.14 2984.45
1302.71 5503.14 2984.03
1309.00 5503.14 2983.61
1315.29 5503.14 2983.19
1321.58 5503.14 2982.77
1327.87 5503.14 2982.35
1334.16 5503.14 2981.94
1340.45 5503.14 2981.52
1346.73 5503.14 2981.11
1353.02 5503.14 2980.70
1359.31 5503.14 2980.28
1365.60 5503.14 2979.88
1371.89 5503.14 2979.46
1378.18 5503.14 2979.06
1384.47 5503.14 2978.65
1390.76 5503.14 2978.25
1397.05 5503.14 2977.84
1403.34 5503.14 2977.44
1409.63 5503.14 2977.04
1415.92 5503.14 2976.64
1422.21 5503.14 2976.24
1428.50 5503.14 2975.84
1434.79 5503.14 2975.45
1441.07 5503.14 2975.05
1447.36 5503.14 2974.66
1453.65 5503.14 2974.26
1459.94 5503.14 2973.88
1466.23 5503.14 2973.49
1472.52 5503.14 2973.10
1478.81 5503.14 2972.72
1485.10 5503.14 2972.33
1491.39 5503.14 2971.95
1497.68 5503.14 2971.57
1503.97 5503.14 2971.19
1510.26 5503.14 2970.81
1516.55 5503.14 2970.44
1522.84 5503.14 2970.06
1529.12 5503.14 2969.69
1535.41 5503.14 2969.32
1541.70 5503.14 2968.95
1547.99 5503.14 2968.58
1554.28 5503.14 2968.22
1560.57 5503.14 2967.85
1566.86 5503.14 2967.49
1573.15 5503.14 2967.13
573.150 5628.93 3336.43
579.439 5628.93 3335.36
585.729 5628.93 3334.23
592.018 5628.93 3333.04
598.307 5628.93 3331.79
604.597 5628.93 3330.40
610.886 5628.93 3328.95
617.175 5628.93 3327.38
623.464 5628.93 3325.69
629.754 5628.93 3323.85
636.043 5628.93 3321.83
642.332 5628.93 3319.61
648.622 5628.93 3317.17
654.911 5628.93 3314.45
661.200 5628.93 3311.32
667.490 5628.93 3307.77
673.779 5628.93 3303.58
680.068 5628.93 3298.65
686.358 5628.93 3292.50
692.647 5628.93 3284.69
698.936 5628.93 3274.24
705.225 5628.93 3218.48
711.515 5628.93 3204.17
717.804 5628.93 3188.85
724.093 5628.93 3175.76
730.383 5628.93 3175.07
736.672 5628.93 3174.38
742.961 5628.93 3173.69
749.251 5628.93 3172.99
755.540 5628.93 3172.30
761.829 5628.93 3171.61
768.119 5628.93 3170.91
774.408 5628.93 3170.21
780.697 5628.93 3169.09
786.986 5628.93 3159.37
793.276 5628.93 3109.16
799.565 5628.93 3059.56
805.854 5628.93 3019.80
812.144 5628.93 3019.34
818.433 5628.93 3018.88
824.722 5628.93 3018.43
831.012 5628.93 3017.97
837.301 5628.93 3017.52
843.590 5628.93 3017.06
849.880 5628.93 3016.61
856.169 5628.93 3016.15
862.458 5628.93 3015.70
868.747 5628.93 3015.24
875.037 5628.93 3014.79
881.326 5628.93 3014.33
887.615 5628.93 3013.88
893.905 5628.93 3013.42
900.194 5628.93 3012.97
906.483 5628.93 3012.52
912.773 5628.93 3012.07
919.062 5628.93 3011.62
925.351 5628.93 3011.16
931.641 5628.93 3010.71
937.930 5628.93 3010.26
944.219 5628.93 3009.81
950.508 5628.93 3009.36
956.798 5628.93 3008.91
963.087 5628.93 3008.46
969.376 5628.93 3008.01
975.666 5628.93 3007.56
981.955 5628.93 3007.11
988.244 5628.93 3006.66
994.534 5628.93 3006.21
1000.82 5628.93 3005.76
1007.11 5628.93 3005.32
1013.40 5628.93 3004.87
1019.69 5628.93 3004.42
1025.98 5628.93 3003.97
1032.27 5628.93 3003.53
1038.56 5628.93 3003.08
1044.85 5628.93 3002.64
1051.14 5628.93 3002.19
1057.43 5628.93 3001.75
1063.72 5628.93 3001.30
1070.01 5628.93 3000.86
1076.29 5628.93 3000.41
1082.58 5628.93 2999.97
1088.87 5628.93 2999.53
1095.16 5628.93 2999.09
1101.45 5628.93 2998.64
1107.74 5628.93 2998.20
1114.03 5628.93 2997.76
1120.32 5628.93 2997.32
1126.61 5628.93 2996.88
1132.90 5628.93 2996.44
1139.19 5628.93 2996.00
1145.48 5628.93 2995.57
1151.77 5628.93 2995.12
1158.06 5628.93 2994.69
1164.34 5628.93 2994.25
1170.63 5628.93 2993.82
1176.92 5628.93 2993.38
1183.21 5628.93 2992.95
1189.50 5628.93 2992.52
1195.79 5628.93 2992.08
1202.08 5628.93 2991.65
1208.37 5628.93 2991.22
1214.66 5628.93 2990.79
1220.95 5628.93 2990.36
1227.24 5628.93 2989.93
1233.53 5628.93 2989.50
1239.82 5628.93 2989.07
1246.11 5628.93 2988.64
1252.40 5628.93 2988.22
1258.68 5628.93 2987.79
1264.97 5628.93 2987.37
1271.26 5628.93 2986.94
1277.55 5628.93 2986.52
1283.84 5628.93 2986.10
1290.13 5628.93 2985.68
1296.42 5628.93 2985.26
1302.71 5628.93 2984.84
1309.00 5628.93 2984.42
1315.29 5628.93 2984.01
1321.58 5628.93 2983.59
1327.87 5628.93 2983.18
1334.16 5628.93 2982.77
1340.45 5628.93 2982.35
1346.73 5628.93 2981.94
1353.02 5628.93 2981.53
1359.31 5628.93 2981.12
1365.60 5628.93 2980.72
1371.89 5628.93 2980.31
1378.18 5628.93 2979.91
1384.47 5628.93 2979.50
1390.76 5628.93 2979.10
1397.05 5628.93 2978.70
1403.34 5628.93 2978.30
1409.63 5628.93 2977.91
1415.92 5628.93 2977.51
1422.21 5628.93 2977.12
1428.50 5628.93 2976.72
1434.79 5628.93 2976.33
1441.07 5628.93 2975.94
1447.36 5628.93 2975.55
1453.65 5628.93 2975.16
1459.94 5628.93 2974.78
1466.23 5628.93 2974.40
1472.52 5628.93 2974.01
1478.81 5628.93 2973.63
1485.10 5628.93 2973.25
1491.39 5628.93 2972.88
